student_id,name,major,semester,GPA,courses_taken,courses_gpa,required_major_courses_completed,credits_completed,current_courses,lab_interest_keywords,preferred_research_area,prior_project_experience,weekly_study_hours,attendance_rate,sleeps_hours_per_day,stress_level,assignment_completion_rate,class_participation
22000779,Lim Sunghoon,Computer Science,3,3.07,ECE10005;ECE10020;ECE10002,2.78;3.35;2.66,ECE10020,9,ECE20065;ECE20025,Mobile Development;Mobile Computing;Artificial Intelligence,Multimedia Systems,no,15,90%,3,9,77%,77%
22000780,Ahn Suhyun,AI - Computer Science and Engineering,6,2.98,ECE10020;ECE10002;ECE10005;ECE20057;ECE20065;ECE20016;ECE20026;ECE20027;ECE20063;ECE20042;ECE30012;ECE30002;ECE30011;ECE30008,4.47;3.82;3.54;3.6;3.23;3.36;2.61;2.55;2.74;2.78;2.87;4.23;2.72;3.21,ECE10020;ECE20026;ECE30008,42,ECE30087;ECE30040;ECE30006;ECE30086,Artificial Intelligence;Computer Vision;Multimedia Systems,Integrated Circuits,yes,35,77%,7,5,93%,84%
22100781,Jung Yeonjun,Computer Science and Electrical Engineering,2,2.52,,,,0,ECE10002;ECE10020;ECE10005,Deep Learning;Integrated Circuits;Software Engineering;Web Development,Computer Vision,yes,33,96%,5,10,85%,81%
22400782,Ha Haeun,Electrical Engineering,4,3.38,ECE10005;ECE10020;ECE10002;ECE20057;ECE20010,3.78;3.31;2.92;2.95;3.88,ECE10020,15,ECE20063;ECE20022;ECE20066,Human-Computer Interaction;Mobile Development;Computer Networks;Computer Vision,Computer Vision,no,28,90%,5,2,77%,77%
22300783,Ahn Minji,Computer Science,5,3.24,ECE10005;ECE10020;ECE10002;ECE20016;ECE20057;ECE20065;ECE20009;ECE20006;ECE20021;ECE20063,3.26;3.66;3.7;2.57;3.46;4.18;2.99;3.99;3.62;3.61,ECE10020;ECE20021,30,ECE30051;ECE30011;ECE30039;ECE30012,Computer Networks;Multimedia Systems;Wireless Communication;Security,Human-Computer Interaction,no,37,94%,4,7,75%,80%
22200784,Yoon Jinyoung,Electrical Engineering,3,3.98,ECE10020;ECE10005;ECE10002,3.95;3.6;3.98,ECE10020,9,ECE20010;ECE20064,Security;Web Development;Game Development,Computer Networks,yes,14,77%,9,5,94%,90%
21900785,Jung Yeonjun,Computer Science and Electrical Engineering,3,2.71,ECE10005;ECE10020,3.0;2.94,ECE10020,6,ECE20064;ECE20010;ECE20065;ECE20025,Artificial Intelligence;Software Engineering,Human-Computer Interaction,yes,27,76%,4,9,80%,85%
21900786,Kang Minho,Computer Science,4,4.12,ECE10020;ECE10005;ECE10002;ECE20057;ECE20065;ECE20025;ECE20016,4.17;3.77;3.74;4.27;3.15;4.06;4.06,ECE10020,21,ECE20006;ECE20026;ECE20027;ECE20021,Multimedia Systems;Mobile Computing;Game Development,Sensor Technology,yes,24,92%,7,4,90%,77%
22000787,Hong Jinwoo,AI - Computer Science and Engineering,5,4.03,ECE10020;ECE10002;ECE20064;ECE20065;ECE20025;ECE20016;ECE20006;ECE20009;ECE20021;ECE20042,4.27;4.46;2.85;4.5;3.89;3.33;4.33;3.03;3.05;3.98,ECE10020;ECE20021,30,ECE30011;ECE30021;ECE30008,Artificial Intelligence;Mobile Computing;Game Development;Human-Computer Interaction,Multimedia Systems,no,19,94%,7,4,96%,87%
21900788,Jeon Myungsoo,Computer Science and Electrical Engineering,4,3.38,ECE10005;ECE10020;ECE20025;ECE20057,2.95;4.31;3.39;2.54,ECE10020,12,ECE20027;ECE20021,Signal Processing;Autonomous Systems;Deep Learning,Web Development,yes,29,82%,4,6,95%,84%
22300789,Ahn Haejin,Electrical Engineering,5,3.32,ECE10005;ECE10002;ECE20016;ECE20065;ECE20057;ECE20066;ECE20010;ECE20022,3.19;4.03;4.33;3.5;2.82;2.78;3.1;4.39,ECE20065;ECE20066,24,ECE30039;ECE30070;ECE30054,Deep Learning;Medical Imaging,Image Processing,yes,31,95%,7,6,95%,96%
22000790,Jeon Minho,Electrical Engineering,2,3.28,,,,0,ECE10020;ECE10005;ECE10002,Embedded Systems;Game Development,Embedded Systems,yes,14,89%,4,6,93%,97%
22200791,Jung Jinwoo,Computer Science,6,3.26,ECE10005;ECE10020;ECE20065;ECE20057;ECE20064;ECE20010;ECE20009;ECE20027;ECE20006;ECE20063;ECE30008;ECE30012,4.46;2.88;3.73;3.82;2.96;3.71;4.11;2.68;2.54;3.62;4.2;3.85,ECE10020;ECE20010;ECE30008,36,ECE30086;ECE30003;ECE30018;ECE30006,Embedded Systems;Mobile Development,Computer Vision,no,20,84%,5,9,83%,76%
22300792,Kim Dahyun,AI - Computer Science and Engineering,5,3.44,ECE10002;ECE10020;ECE10005;ECE20065;ECE20016;ECE20057;ECE20064;ECE20022;ECE20042,3.06;3.1;2.76;3.81;3.0;2.63;3.44;4.0;3.39,ECE10020,27,ECE30070;ECE30011,Medical Imaging;Game Development;Robotics;Artificial Intelligence,Mobile Computing,no,27,94%,7,8,81%,91%
22300793,Ahn Nayeon,Electrical Engineering,2,3.58,,,,0,ECE10020;ECE10005;ECE10002,Robotics;Mobile Development;Integrated Circuits;Mobile Computing,Human-Computer Interaction,yes,38,84%,6,7,98%,100%
22000794,Hong Siwoo,Computer Science,6,3.23,ECE10020;ECE10005;ECE10002;ECE20016;ECE20057;ECE20022;ECE20042;ECE20006;ECE20026;ECE30051;ECE30012;ECE30030,3.31;2.73;4.1;3.36;4.12;4.12;2.72;4.06;3.76;2.52;3.22;2.88,ECE10020;ECE20026,36,ECE30078;ECE30003,Security;Mobile Development;Embedded Systems;Image Processing,Multimedia Systems,no,36,87%,9,5,87%,85%
22000795,Lee Haejin,Electrical Engineering,5,3.17,ECE10005;ECE10020;ECE10002;ECE20010;ECE20057;ECE20016;ECE20065;ECE20010;ECE20061;ECE20021;ECE20016,3.38;3.49;2.73;2.64;2.82;2.5;3.97;4.13;3.11;3.26;2.68,ECE10020;ECE20065,33,ECE30051;ECE30039,Computer Vision;Multimedia Systems;Artificial Intelligence;Sensor Technology,Game Development,no,40,92%,4,9,93%,95%
22400796,Park Sunghoon,Computer Science,3,3.42,ECE10005;ECE10002;ECE10020,3.38;4.3;2.87,ECE10020,9,ECE20057;ECE20065;ECE20010;ECE20064,Web Development;Computer Networks,Sensor Technology,no,33,93%,7,10,78%,75%
22000797,Baek Taehyun,AI - Computer Science and Engineering,6,3.82,ECE10020;ECE10005;ECE10002;ECE20064;ECE20010;ECE20025;ECE20027;ECE20009;ECE30070;ECE30008;ECE30002,4.23;3.23;3.44;3.24;4.47;4.08;3.97;3.33;4.26;3.13;2.94,ECE10020;ECE20010;ECE30008,33,ECE30003;ECE30006;ECE30040,Computer Networks;Multimedia Systems;Software Engineering,Mobile Computing,no,10,79%,4,7,86%,100%
22300798,Han Mingyu,Electrical Engineering,4,3.67,ECE10002;ECE10020;ECE20016;ECE20065;ECE20057;ECE20010,2.74;4.13;4.03;3.76;3.49;2.62,ECE10020;ECE20065,18,ECE20061;ECE20022,Artificial Intelligence;Sensor Technology;Computer Networks,Embedded Systems,yes,29,75%,5,2,94%,91%
22400799,No Jiwon,Computer Science,4,2.81,ECE10002;ECE10020;ECE20025;ECE20065;ECE20010,3.58;2.62;2.78;2.73;2.64,ECE10020;ECE20010,15,ECE20026;ECE20006;ECE20022;ECE20027,Autonomous Systems;Deep Learning,Multimedia Systems,yes,33,92%,4,4,80%,84%
22200800,No Chaeyoung,Electrical Engineering,2,3.98,,,,0,ECE10020;ECE10002;ECE10005,Integrated Circuits;Web Development,Computer Networks,no,29,100%,8,5,92%,79%
21900801,Oh Minji,Computer Science and Electrical Engineering,4,3.66,ECE10005;ECE10002;ECE10020;ECE20064;ECE20057,3.48;4.35;4.18;3.31;3.64,ECE10020,15,ECE20063;ECE20027;ECE20022;ECE20021,Signal Processing;Software Engineering,Embedded Systems,no,36,96%,3,9,86%,87%
21900802,Kim Areum,Computer Science and Electrical Engineering,5,3.25,ECE10002;ECE10020;ECE10005;ECE20065;ECE20010;ECE20064;ECE20057;ECE20022;ECE20027;ECE20042,2.75;4.33;2.64;3.13;3.49;3.57;3.14;2.98;2.51;4.11,ECE10020;ECE20010,30,ECE30002;ECE30039,Computer Vision;Security;Web Development;Medical Imaging,Robotics,yes,21,88%,9,8,94%,87%
22200803,Ahn Yuna,Computer Science,6,3.41,ECE10020;ECE10005;ECE20064;ECE20065;ECE20057;ECE20021;ECE20026;ECE30039;ECE30002;ECE30030,3.11;3.6;3.91;4.05;2.89;3.03;3.24;4.13;3.05;2.69,ECE10020;ECE20021;ECE20026,30,ECE30018;ECE30040,Software Engineering;Integrated Circuits,Image Processing,no,39,77%,5,1,88%,88%
21900804,Ahn Gyuri,AI - Computer Science and Engineering,6,3.56,ECE10002;ECE10020;ECE20057;ECE20064;ECE20016;ECE20010;ECE20063;ECE20027;ECE20006;ECE20021;ECE30008;ECE30011,2.55;2.87;2.82;2.62;3.35;4.17;3.35;4.03;3.46;4.19;3.52;4.03,ECE10020;ECE20010;ECE20021;ECE30008,36,ECE30086;ECE30006,Mobile Computing;Mobile Development,Embedded Systems,yes,27,80%,5,4,97%,91%
22400805,Jeon Nari,Computer Science and Electrical Engineering,3,4.42,ECE10002;ECE10020,4.43;4.46,ECE10020,6,ECE20025;ECE20010;ECE20057;ECE20016,Artificial Intelligence;Mobile Computing;Mobile Development;Image Processing,Signal Processing,yes,29,83%,9,9,79%,92%
22200806,Hong Siwoo,AI - Computer Science and Engineering,4,3.63,ECE10002;ECE10005;ECE20057;ECE20065;ECE20010,4.05;4.04;2.72;3.53;3.89,ECE20010,15,ECE20009;ECE20026;ECE20006;ECE20021,Computer Vision;Medical Imaging;Software Engineering,Signal Processing,no,34,96%,8,10,77%,78%
22100807,Jung Kyungsoo,Electrical Engineering,4,3.17,ECE10002;ECE10020;ECE20016;ECE20057;ECE20065,3.28;3.38;3.01;3.99;3.21,ECE10020;ECE20065,15,ECE20021;ECE20066;ECE20063,Mobile Development;Human-Computer Interaction;Web Development;Embedded Systems,Medical Imaging,no,9,88%,6,8,92%,96%
21900808,Kim Jihoon,Computer Science,6,3.38,ECE10005;ECE10020;ECE10002;ECE20025;ECE20057;ECE20027;ECE20022;ECE30051;ECE30012;ECE30011;ECE30008,4.38;4.49;3.89;3.38;3.35;3.07;2.61;2.82;2.86;4.37;4.49,ECE10020;ECE30008,33,ECE30003;ECE30086;ECE30078,Computer Networks;Human-Computer Interaction;Mobile Computing,Computer Networks,yes,7,98%,6,9,80%,76%
21900809,Jeon Minji,Electrical Engineering,6,3.19,ECE10002;ECE10005;ECE20016;ECE20064;ECE20016;ECE20022;ECE20053;ECE30051;ECE30039,3.54;3.85;2.93;3.59;2.59;3.89;2.56;2.81;2.51,,27,ECE30003;ECE30078;ECE30040,Computer Networks;Web Development,Deep Learning,yes,40,77%,7,8,82%,90%
22400810,Kwon Nayeon,Computer Science,2,3.5,,,,0,ECE10005;ECE10002;ECE10020,Embedded Systems;Mobile Computing;Web Development,Web Development,no,12,76%,4,2,78%,75%
22400811,Ha Chaeyoung,Computer Science and Electrical Engineering,3,3.14,ECE10002;ECE10005;ECE10020,3.03;2.86;3.85,ECE10020,9,ECE20016;ECE20065;ECE20057,Mobile Computing;Game Development,Mobile Development,no,28,96%,8,6,82%,85%
22300812,Byun Hoseok,Electrical Engineering,6,3.37,ECE10002;ECE10020;ECE10005;ECE20065;ECE20064;ECE20016;ECE20022;ECE30054;ECE30051;ECE30039;ECE30083,3.54;3.37;4.22;3.83;3.02;3.12;4.23;4.21;3.43;2.94;4.41,ECE10020;ECE20065,33,ECE30018;ECE30086,Computer Networks;Embedded Systems;Web Development,Signal Processing,yes,33,100%,3,3,97%,93%
22100813,Ahn Myungsoo,Electrical Engineering,5,3.93,ECE10020;ECE10005;ECE20010;ECE20057;ECE20053;ECE20006;ECE20063,4.25;3.47;3.46;4.13;3.8;3.98;3.77,ECE10020,21,ECE30039;ECE30051,Autonomous Systems;Computer Networks;Human-Computer Interaction;Web Development,Mobile Computing,no,33,85%,3,8,84%,81%
21900814,Seo Hoseok,Computer Science and Electrical Engineering,5,3.25,ECE10005;ECE10002;ECE10020;ECE20057;ECE20064;ECE20016;ECE20025;ECE20006;ECE20063,3.64;3.54;4.46;3.26;3.93;3.57;3.14;3.2;2.94,ECE10020,27,ECE30051;ECE30002;ECE30011,Computer Vision;Software Engineering;Image Processing;Mobile Computing,Deep Learning,no,32,97%,9,7,88%,75%
22100815,Lee Seojin,Computer Science,5,3.16,ECE10005;ECE10020;ECE20016;ECE20065;ECE20027;ECE20026;ECE20063,3.31;3.53;2.71;4.21;3.41;2.6;3.41,ECE10020;ECE20026,21,ECE30051;ECE30030;ECE30021,Security;Signal Processing,Computer Vision,no,37,86%,7,7,85%,79%
22100816,Song Minji,Electrical Engineering,2,2.98,,,,0,ECE10002;ECE10005,Multimedia Systems;Deep Learning,Embedded Systems,no,10,87%,5,6,96%,80%
22400817,Jeon Soyeon,AI - Computer Science and Engineering,5,3.25,ECE10020;ECE10005;ECE10002;ECE20016;ECE20057;ECE20010;ECE20027;ECE20009,4.32;2.8;3.59;3.23;4.04;2.5;3.21;4.38,ECE10020;ECE20010,24,ECE30030;ECE30011;ECE30051;ECE30021,Autonomous Systems;Sensor Technology,Security,yes,38,76%,3,10,99%,99%
22300818,Joo Heejin,Computer Science and Electrical Engineering,3,3.82,ECE10005;ECE10020,4.1;3.19,ECE10020,6,ECE20057;ECE20016,Deep Learning;Signal Processing;Medical Imaging,Security,yes,5,87%,7,6,78%,97%
22300819,Ha Yejin,Computer Science and Electrical Engineering,2,3.74,,,,0,ECE10020;ECE10002,Mobile Computing;Human-Computer Interaction;Web Development;Software Engineering,Computer Networks,no,39,80%,5,8,79%,80%
21900820,Han Haeun,AI - Computer Science and Engineering,4,3.47,ECE10005;ECE10002;ECE20064;ECE20065;ECE20025,4.45;4.24;3.73;3.38;2.69,,15,ECE20042;ECE20027;ECE20026;ECE20006,Game Development;Sensor Technology,Web Development,no,9,95%,8,9,95%,78%
22000821,Hong Sungmin,Electrical Engineering,4,3.31,ECE10020;ECE10005;ECE20010;ECE20057;ECE20065;ECE20016,4.42;2.7;2.53;4.16;3.5;3.26,ECE10020;ECE20065,18,ECE20061;ECE20006;ECE20053;ECE20022,Medical Imaging;Mobile Development,Security,yes,8,76%,6,3,93%,76%
22300822,Yang Yuna,Computer Science and Electrical Engineering,6,3.29,ECE10005;ECE10002;ECE20057;ECE20016;ECE20063;ECE20009;ECE20006;ECE30008;ECE30070;ECE30011,2.53;4.29;2.93;3.06;2.6;3.73;3.31;3.62;3.21;4.28,ECE30008,30,ECE30078;ECE30040;ECE30086;ECE30018,Autonomous Systems;Multimedia Systems,Embedded Systems,yes,17,98%,3,10,88%,79%
21900823,Cho Kyungsoo,AI - Computer Science and Engineering,5,3.39,ECE10005;ECE10002;ECE10020;ECE20016;ECE20057;ECE20042;ECE20009;ECE20021;ECE20027,3.01;4.42;2.76;2.86;3.46;4.44;3.28;2.83;4.36,ECE10020;ECE20021,27,ECE30030;ECE30012,Software Engineering;Robotics,Robotics,no,38,76%,6,7,90%,88%
21900824,Seok Suhyun,Electrical Engineering,4,3.66,ECE10005;ECE10002;ECE10020;ECE20064;ECE20065,3.03;3.65;3.98;3.09;4.38,ECE10020;ECE20065,15,ECE20021;ECE20016;ECE20066;ECE20010,Web Development;Mobile Development;Sensor Technology;Signal Processing,Artificial Intelligence,yes,25,94%,9,3,83%,92%
22200825,Seok Hyunwoo,Electrical Engineering,6,3.4,ECE10020;ECE10005;ECE20065;ECE20064;ECE20066;ECE20006;ECE20010;ECE30070;ECE30083;ECE30054;ECE30051,3.81;4.42;2.81;4.44;4.14;2.5;2.82;3.27;2.55;4.02;2.76,ECE10020;ECE20065;ECE20066,33,ECE30040;ECE30078;ECE30052;ECE30039,Deep Learning;Signal Processing;Integrated Circuits,Game Development,yes,21,82%,9,10,94%,81%
22300826,Seok Mingyu,AI - Computer Science and Engineering,6,3.01,ECE10020;ECE10005;ECE10002;ECE20065;ECE20016;ECE20010;ECE20006;ECE20042;ECE20009;ECE30070;ECE30002,3.17;2.51;3.1;3.49;2.86;2.59;3.59;2.81;3.42;3.66;3.72,ECE10020;ECE20010,33,ECE30086;ECE30078;ECE30087;ECE30018,Multimedia Systems;Robotics;Wireless Communication,Image Processing,yes,6,84%,5,2,99%,97%
21900827,Nam Myungsoo,Computer Science and Electrical Engineering,5,3.6,ECE10020;ECE10005;ECE10002;ECE20025;ECE20010;ECE20006;ECE20042;ECE20027;ECE20021,2.62;3.25;4.33;3.56;3.37;3.2;3.48;3.52;3.02,ECE10020;ECE20010;ECE20021,27,ECE30030;ECE30002;ECE30070;ECE30021,Web Development;Signal Processing,Multimedia Systems,yes,26,76%,6,6,99%,80%
22000828,Byun Soobin,Electrical Engineering,6,3.07,ECE10005;ECE10020;ECE20064;ECE20065;ECE20016;ECE20010;ECE20053;ECE20022;ECE20006;ECE30063;ECE30054;ECE30039;ECE30021,2.94;3.99;2.6;3.99;2.71;2.58;2.54;2.9;3.33;4.35;4.1;2.91;2.85,ECE10020;ECE20065,39,ECE30018;ECE30052;ECE30040;ECE30003,Medical Imaging;Mobile Computing,Security,yes,22,80%,4,9,95%,94%
22400829,Ha Sungmin,AI - Computer Science and Engineering,5,3.45,ECE10005;ECE10002;ECE10020;ECE20057;ECE20064;ECE20025;ECE20009;ECE20026;ECE20042,3.59;4.48;2.82;2.71;3.43;3.17;4.19;4.32;4.32,ECE10020;ECE20026,27,ECE30012;ECE30070;ECE30039,Image Processing;Integrated Circuits,Human-Computer Interaction,yes,11,97%,9,9,85%,83%
22200830,Jeon Haejin,Electrical Engineering,2,4.0,,,,0,ECE10005;ECE10020;ECE10002,Image Processing;Artificial Intelligence,Wireless Communication,yes,22,81%,6,4,85%,99%
21900831,Kim Hana,Computer Science and Electrical Engineering,3,3.65,ECE10020;ECE10002,2.72;4.26,ECE10020,6,ECE20064;ECE20016,Medical Imaging;Game Development;Sensor Technology,Medical Imaging,yes,11,84%,4,6,77%,88%
22100832,Ryu Harin,Electrical Engineering,6,3.92,ECE10002;ECE10005;ECE10020;ECE20057;ECE20064;ECE20010;ECE20053;ECE20063;ECE20021;ECE20061;ECE30083;ECE30051;ECE30054,4.13;4.04;3.96;3.19;3.62;3.41;4.04;3.27;4.1;4.16;3.42;3.61;2.97,ECE10020,39,ECE30018;ECE30086,Integrated Circuits;Computer Networks;Deep Learning,Medical Imaging,no,25,81%,9,8,89%,76%
22100833,Seok Hoseok,AI - Computer Science and Engineering,3,3.88,ECE10005;ECE10002,4.36;3.32,,6,ECE20057;ECE20010,Game Development;Software Engineering,Robotics,yes,7,89%,3,5,96%,86%
22200834,Shin Areum,AI - Computer Science and Engineering,6,3.78,ECE10005;ECE10002;ECE10020;ECE20010;ECE20065;ECE20022;ECE20006;ECE20026;ECE30051;ECE30030;ECE30039;ECE30002,4.2;3.49;4.29;3.87;3.17;3.24;4.31;3.89;3.3;3.0;4.23;3.56,ECE10020;ECE20010;ECE20026,36,ECE30078;ECE30018;ECE30086;ECE30006,Software Engineering;Signal Processing;Artificial Intelligence,Game Development,no,21,92%,8,5,99%,86%
22000835,Lee Yeonjun,Computer Science,6,3.06,ECE10002;ECE10005;ECE20057;ECE20065;ECE20010;ECE20027;ECE20063;ECE20042;ECE20022;ECE30030;ECE30008,2.72;3.71;3.52;3.9;2.95;2.85;2.86;3.73;2.86;2.98;3.07,ECE20010;ECE30008,33,ECE30003;ECE30040,Robotics;Human-Computer Interaction;Security;Sensor Technology,Mobile Computing,yes,13,85%,9,5,98%,100%
21900836,Song Jinyoung,Computer Science,2,2.91,,,,0,ECE10020;ECE10005,Mobile Development;Security;Medical Imaging,Medical Imaging,no,25,78%,4,9,89%,93%
22400837,Han Taehyun,Computer Science,3,3.81,ECE10005;ECE10020;ECE10002,4.46;3.06;3.26,ECE10020,9,ECE20010;ECE20057;ECE20016,Robotics;Medical Imaging;Signal Processing;Integrated Circuits,Robotics,no,16,93%,3,7,96%,82%
21900838,No Hana,AI - Computer Science and Engineering,6,3.25,ECE10002;ECE10020;ECE20025;ECE20065;ECE20027;ECE20026;ECE30051;ECE30002;ECE30030;ECE30008,3.51;3.66;4.01;4.26;3.47;3.6;2.77;2.78;3.77;3.03,ECE10020;ECE20026;ECE30008,30,ECE30087;ECE30040;ECE30018,Human-Computer Interaction;Wireless Communication;Image Processing,Image Processing,no,26,93%,4,1,84%,91%
22200839,Jang Yuna,Computer Science and Electrical Engineering,6,3.48,ECE10020;ECE10005;ECE20016;ECE20064;ECE20026;ECE20022;ECE20042;ECE20009;ECE30008;ECE30012;ECE30021,3.87;3.02;3.67;3.03;3.68;2.69;4.3;4.02;3.28;4.32;2.89,ECE10020;ECE20026;ECE30008;ECE30021,33,ECE30078;ECE30006;ECE30003;ECE30040,Computer Vision;Mobile Computing,Signal Processing,no,28,87%,7,7,90%,81%
22300840,Nam Minho,Computer Science,5,3.42,ECE10002;ECE10005;ECE20057;ECE20016;ECE20065;ECE20022;ECE20027;ECE20009;ECE20006,2.83;3.42;3.7;2.79;2.95;2.8;4.21;3.96;4.46,,27,ECE30051;ECE30012;ECE30039,Web Development;Autonomous Systems;Artificial Intelligence;Image Processing,Game Development,no,18,91%,5,2,83%,92%
22100841,Nam Haejin,Electrical Engineering,6,3.34,ECE10002;ECE10020;ECE20065;ECE20057;ECE20016;ECE20021;ECE20016;ECE30051;ECE30039;ECE30063,2.83;2.63;2.89;3.84;3.67;3.17;3.34;3.84;3.19;4.31,ECE10020;ECE20065,30,ECE30078;ECE30086;ECE30087;ECE30018,Computer Networks;Multimedia Systems;Deep Learning;Image Processing,Sensor Technology,no,27,76%,9,4,84%,88%
22300842,Kang Soobin,Computer Science and Electrical Engineering,3,3.38,ECE10005;ECE10020,3.57;3.6,ECE10020,6,ECE20016;ECE20010;ECE20025,Human-Computer Interaction;Robotics;Image Processing,Sensor Technology,no,23,88%,9,1,87%,80%
22000843,Shin Kyungsoo,Electrical Engineering,2,3.32,,,,0,ECE10005;ECE10020;ECE10002,Integrated Circuits;Deep Learning;Image Processing,Mobile Computing,no,31,79%,5,8,88%,79%
22300844,Yang Hoseok,Electrical Engineering,2,3.34,,,,0,ECE10020;ECE10002;ECE10005,Web Development;Signal Processing;Autonomous Systems;Computer Vision,Web Development,yes,5,91%,6,7,89%,78%
22400845,Jeon Nayeon,AI - Computer Science and Engineering,4,3.48,ECE10005;ECE10020;ECE10002;ECE20010;ECE20025;ECE20065,2.81;4.33;2.96;3.94;3.82;3.29,ECE10020;ECE20010,18,ECE20063;ECE20022,Artificial Intelligence;Human-Computer Interaction;Game Development,Computer Networks,no,35,100%,3,8,92%,83%
21900846,Joo Hana,Electrical Engineering,2,2.51,,,,0,ECE10005;ECE10020,Integrated Circuits;Web Development;Artificial Intelligence,Multimedia Systems,no,25,90%,5,3,85%,86%
22200847,Nam Nari,Electrical Engineering,5,3.9,ECE10020;ECE10002;ECE10005;ECE20065;ECE20010;ECE20057;ECE20064;ECE20010;ECE20063;ECE20016,4.25;4.38;3.42;4.17;3.42;3.71;4.01;4.36;4.45;4.35,ECE10020;ECE20065,30,ECE30070;ECE30021;ECE30063;ECE30083,Artificial Intelligence;Autonomous Systems,Embedded Systems,no,18,96%,7,5,100%,95%
22100848,Nam Jinwoo,Computer Science and Electrical Engineering,3,3.95,ECE10002;ECE10005,4.17;3.55,,6,ECE20025;ECE20010,Sensor Technology;Human-Computer Interaction;Mobile Development,Integrated Circuits,no,17,77%,6,5,96%,81%
22000849,Nam Jinyoung,Electrical Engineering,3,2.9,ECE10020;ECE10005,3.26;2.61,ECE10020,6,ECE20016;ECE20065;ECE20064;ECE20010,Integrated Circuits;Signal Processing;Multimedia Systems;Computer Vision,Human-Computer Interaction,no,26,84%,3,7,89%,91%
22300850,Hong Heejin,Computer Science,4,3.33,ECE10002;ECE10005;ECE20064;ECE20025;ECE20016,2.86;3.4;4.37;3.39;2.52,,15,ECE20009;ECE20042,Autonomous Systems;Mobile Computing;Robotics;Integrated Circuits,Robotics,no,15,77%,3,9,91%,95%
21900851,No Kyungsoo,Computer Science and Electrical Engineering,5,3.51,ECE10002;ECE10020;ECE20057;ECE20064;ECE20065;ECE20010;ECE20063;ECE20021;ECE20022;ECE20006,3.65;3.32;4.37;4.15;2.51;4.05;3.37;4.48;3.62;2.69,ECE10020;ECE20010;ECE20021,30,ECE30070;ECE30039;ECE30008;ECE30002,Robotics;Game Development;Image Processing;Signal Processing,Embedded Systems,yes,23,77%,8,9,75%,92%
22000852,Oh Haeun,Computer Science and Electrical Engineering,4,3.51,ECE10005;ECE10020;ECE10002;ECE20025;ECE20065;ECE20010;ECE20064,3.39;3.85;2.9;4.43;3.01;3.46;3.05,ECE10020;ECE20010,21,ECE20063;ECE20006;ECE20022,Embedded Systems;Robotics;Medical Imaging;Security,Autonomous Systems,no,30,81%,3,6,84%,81%
22000853,Kim Mingyu,Computer Science and Electrical Engineering,4,4.08,ECE10020;ECE10002;ECE20025;ECE20010,4.44;3.68;4.05;4.4,ECE10020;ECE20010,12,ECE20009;ECE20042,Medical Imaging;Software Engineering;Robotics;Wireless Communication,Wireless Communication,no,9,75%,4,9,76%,77%
22000854,Nam Jiwon,Computer Science,6,3.55,ECE10002;ECE10005;ECE20064;ECE20016;ECE20006;ECE20021;ECE20009;ECE20022;ECE30039;ECE30030,3.76;4.2;3.89;4.21;3.49;4.41;3.91;3.14;2.8;3.09,ECE20021,30,ECE30018;ECE30003;ECE30040,Mobile Development;Robotics;Sensor Technology;Web Development,Image Processing,no,8,81%,4,9,79%,98%
22100855,Jeon Chaeyoung,Computer Science,2,3.66,,,,0,ECE10002;ECE10020,Medical Imaging;Autonomous Systems;Wireless Communication;Security,Integrated Circuits,no,10,93%,4,3,91%,93%
21900856,Byun Haejin,Computer Science and Electrical Engineering,5,3.57,ECE10020;ECE10005;ECE10002;ECE20025;ECE20016;ECE20057;ECE20065;ECE20022;ECE20063;ECE20027,2.84;3.25;2.84;3.41;4.2;4.49;4.4;2.59;4.19;3.45,ECE10020,30,ECE30011;ECE30008;ECE30012,Image Processing;Security,Signal Processing,no,24,92%,8,10,89%,98%
22100857,Hwang Seojin,Computer Science and Electrical Engineering,3,3.24,ECE10020;ECE10005;ECE10002,3.26;3.07;3.07,ECE10020,9,ECE20010;ECE20064;ECE20016;ECE20057,Computer Vision;Game Development;Deep Learning;Computer Networks,Autonomous Systems,yes,40,92%,4,6,99%,75%
22400858,Yoon Myungsoo,Computer Science and Electrical Engineering,3,3.69,ECE10020;ECE10005;ECE10002,4.36;3.84;2.79,ECE10020,9,ECE20064;ECE20057;ECE20065,Software Engineering;Sensor Technology;Game Development;Integrated Circuits,Sensor Technology,no,28,98%,8,3,75%,86%
22300859,Jang Eunji,AI - Computer Science and Engineering,4,3.18,ECE10002;ECE10005;ECE10020;ECE20010;ECE20016,3.05;3.03;3.22;3.72;3.62,ECE10020;ECE20010,15,ECE20022;ECE20042;ECE20027,Web Development;Integrated Circuits;Multimedia Systems;Computer Networks,Mobile Development,yes,32,95%,9,10,80%,85%
22100860,Ryu Jinwoo,Computer Science and Electrical Engineering,6,3.81,ECE10002;ECE10020;ECE10005;ECE20025;ECE20057;ECE20064;ECE20016;ECE20006;ECE20042;ECE20063;ECE30030;ECE30021,3.71;3.41;3.84;3.3;4.4;4.04;4.05;2.71;4.02;2.89;3.55;2.51,ECE10020;ECE30021,36,ECE30040;ECE30006,Mobile Development;Web Development,Game Development,no,40,84%,8,6,84%,77%
